date,open,high,low,close
2025-12-09,30357.89,30777.05,30341.89,30719.79
2025-12-10,30728.97,30909.36,30522.48,30761.4
2025-12-11,30769.09,30983.85,30675.85,30834.71
2025-12-12,30783.04,31087.47,30575.22,30671.09
2025-12-15,30654.63,30698.36,30420.77,30595.41
2025-12-16,30618.13,30810.69,30612.34,30789.82
2025-12-17,30719.17,31184.97,30476.63,31158.15
2025-12-18,31134.77,31154.2,30976.63,31133.18
2025-12-19,31037.21,31114.19,30819.89,31017.02
2025-12-22,31041.78,31044.56,30957.16,31033.18
2025-12-23,30970.34,31292.91,30888.07,31226.08
2025-12-24,31194.24,31288.51,30793.06,30818.84
2025-12-25,30791.37,30830.21,30172.51,30172.94
2025-12-26,30159.65,30247.74,29987.27,30031.87
2025-12-29,29997.45,30106.67,29652.62,29702.77
2025-12-30,29670.67,29965.68,29452.77,29575.75
2025-12-31,29526.14,29613.56,29440.86,29549.72
